2005-12-20,2.837
2005-12-21,2.805
2005-12-23,2.837
2005-12-24,2.877
2005-12-28,2.837
2006-01-03,2.764
2006-01-05,2.776
2006-01-06,2.784
2006-01-07,2.791
2006-01-10,2.794
2006-01-12,2.777
2006-01-13,2.765
2006-01-14,2.762
2006-01-17,2.753
2006-01-18,2.756
2006-01-19,2.764
2006-01-20,2.809
2006-01-21,2.819
2006-01-24,2.845
2006-01-25,2.859
2006-01-26,2.866
2006-01-27,2.855
2006-01-28,2.849
2006-01-31,2.838
2006-02-01,2.834
2006-02-02,2.836
2006-02-03,2.846
2006-02-07,2.842
2006-02-08,2.838
2006-02-09,2.826
2006-02-10,2.818
2006-02-11,2.813
2006-02-14,2.806
2006-02-15,2.797
2006-02-16,2.79
2006-02-17,2.786
2006-02-18,2.78
2006-02-21,2.786
2006-02-22,2.796
2006-02-23,2.807
2006-02-24,2.814
2006-02-25,2.822
2006-02-28,2.833
2006-03-01,2.831
2006-03-02,2.834
2006-03-03,2.845
2006-03-04,2.861
2006-03-07,2.871
2006-03-08,2.885
2006-03-09,2.895
2006-03-11,2.888
2006-03-14,2.881
2006-03-15,2.878
2006-03-16,2.889
2006-03-17,2.907
2006-03-18,2.916
2006-03-21,2.918
2006-03-22,2.916
2006-03-23,2.899
2006-03-24,2.892
2006-03-25,2.89
2006-03-28,2.9
2006-03-29,2.907
2006-03-30,2.927
2006-03-31,2.941
2006-04-01,2.956
2006-04-04,2.963
2006-04-05,2.98
2006-04-06,2.978
2006-04-07,2.976
2006-04-11,2.979
2006-04-12,2.985
2006-04-13,3
2006-04-14,3.015
2006-04-15,3.027
2006-04-20,3.049
2006-04-21,3.063
2006-04-22,3.072
2006-04-25,3.079
2006-04-26,3.086
2006-04-27,3.084
2006-04-29,3.075
2006-05-03,3.061
2006-05-05,3.048
2006-05-06,3.019
2006-05-09,2.995
2006-05-10,2.971
2006-05-11,2.957
2006-05-12,2.955
2006-05-13,2.974
2006-05-16,2.991
2006-05-17,3.006
2006-05-18,3.008
2006-05-19,2.997
2006-05-20,2.981
2006-05-23,2.968
2006-05-24,2.963
2006-05-25,2.968
2006-05-26,2.98
2006-05-27,2.983
2006-05-30,2.993
2006-06-01,3.004
2006-06-02,2.996
2006-06-03,3
2006-06-06,3.002
2006-06-08,3.01
2006-06-09,3.021
2006-06-10,3.02
2006-06-13,3.036
2006-06-14,3.056
2006-06-15,3.063
2006-06-17,3.081
2006-06-20,3.076
2006-06-21,3.063
2006-06-22,3.065
2006-06-23,3.068
2006-06-24,3.071
2006-06-27,3.089
2006-06-28,3.101
2006-06-29,3.11
2006-06-30,3.12
2006-07-01,3.132
2006-07-04,3.128
2006-07-05,3.13
2006-07-06,3.12
2006-07-07,3.114
2006-07-08,3.104
2006-07-12,3.094
2006-07-13,3.098
2006-07-14,3.069
2006-07-15,3.078
2006-07-18,3.088
2006-07-19,3.107
2006-07-20,3.123
2006-07-21,3.121
2006-07-22,3.095
2006-07-25,3.069
2006-07-26,3.039
2006-07-27,3.009
2006-07-28,3.007
2006-07-29,3.01
2006-08-01,3.014
2006-08-02,3.021
2006-08-03,3.035
2006-08-04,3.071
2006-08-05,3.079
2006-08-08,3.088
2006-08-09,3.096
2006-08-10,3.101
2006-08-12,3.093
2006-08-15,3.085
2006-08-17,3.054
2006-08-18,3.044
2006-08-19,3.032
2006-08-22,3.026
2006-08-23,3.033
2006-08-24,3.036
2006-08-25,3.035
2006-08-26,3.048
2006-08-29,3.064
2006-08-31,3.061
2006-09-01,3.053
2006-09-02,3.051
2006-09-05,3.043
2006-09-06,3.022
2006-09-07,3.016
2006-09-08,3.005
2006-09-09,2.99
2006-09-12,2.974
2006-09-13,2.955
2006-09-14,2.932
2006-09-15,2.904
2006-09-16,2.877
2006-09-19,2.846
2006-09-20,2.829
2006-09-21,2.821
2006-09-22,2.81
2006-09-23,2.858
2006-09-26,2.856
2006-09-27,2.9
2006-09-28,2.892
2006-09-29,2.928
2006-09-30,2.948
2006-10-03,2.966
2006-10-04,2.981
2006-10-13,2.96
2006-10-14,2.964
2006-10-17,2.974
2006-10-19,2.976
2006-10-25,2.901
2006-10-26,2.886
2006-10-27,2.884
2006-10-28,2.888
2006-10-31,2.892
2006-11-01,2.853
2006-11-03,2.821
2006-11-04,2.803
2006-11-07,2.794
2006-11-08,2.796
2006-11-10,2.78
2006-11-11,2.791
2006-11-14,2.793
2006-11-15,2.781
2006-11-16,2.78
2006-11-17,2.766
2006-11-18,2.764
2006-11-21,2.754
2006-11-23,2.755
2006-11-24,2.753
2006-11-25,2.744
2006-11-28,2.75
2006-11-29,2.753
2006-12-01,2.754
2006-12-02,2.763
2006-12-05,2.765
2006-12-07,2.758
2006-12-08,2.739
2006-12-09,2.725
2006-12-12,2.72
2006-12-13,2.712
2006-12-14,2.706
2006-12-15,2.701
2006-12-16,2.705
2006-12-19,2.701
2006-12-21,2.693
2006-12-22,2.692
2006-12-23,2.684
2006-12-29,2.678
2006-12-30,2.676
2007-01-01,2.677
2007-01-03,2.666
2007-01-04,2.654
2007-01-05,2.618
2007-01-06,2.604
2007-01-09,2.594
2007-01-10,2.588
2007-01-11,2.581
2007-01-12,2.584
2007-01-13,2.587
2007-01-16,2.586
2007-01-17,2.579
2007-01-18,2.574
2007-01-19,2.569
2007-01-20,2.559
2007-01-23,2.557
2007-01-24,2.564
2007-01-25,2.57
2007-01-26,2.589
2007-01-27,2.605
2007-01-30,2.621
2007-01-31,2.633
2007-02-01,2.647
2007-02-02,2.668
2007-02-03,2.677
2007-02-06,2.681
2007-02-07,2.691
2007-02-08,2.699
2007-02-09,2.696
2007-02-13,2.706
2007-02-14,2.699
2007-02-15,2.7
2007-02-16,2.694
2007-02-17,2.686
2007-02-20,2.677
2007-02-21,2.674
2007-02-22,2.66
2007-02-23,2.638
2007-02-24,2.647
2007-02-27,2.659
2007-02-28,2.672
2007-03-01,2.694
2007-03-02,2.706
2007-03-03,2.739
2007-03-06,2.742
2007-03-07,2.74
2007-03-08,2.735
2007-03-09,2.738
2007-03-10,2.737
2007-03-13,2.732
2007-03-14,2.723
2007-03-15,2.722
2007-03-16,2.713
2007-03-17,2.704
2007-03-20,2.702
2007-03-21,2.703
2007-03-22,2.697
2007-03-23,2.694
2007-03-24,2.696
2007-03-27,2.698
2007-03-28,2.71
2007-03-29,2.722
2007-03-30,2.746
2007-03-31,2.766
2007-04-03,2.79
2007-04-04,2.803
2007-04-05,2.812
2007-04-06,2.811
2007-04-12,2.799
2007-04-13,2.795
2007-04-14,2.798
2007-04-17,2.802
2007-04-18,2.8
2007-04-19,2.808
2007-04-20,2.792
2007-04-21,2.778
2007-04-24,2.759
2007-04-25,2.753
2007-04-26,2.754
2007-04-27,2.761
2007-04-28,2.766
2007-05-01,2.772
2007-05-03,2.779
2007-05-05,2.776
2007-05-08,2.772
2007-05-10,2.757
2007-05-11,2.743
2007-05-12,2.737
2007-05-15,2.745
2007-05-16,2.746
2007-05-17,2.743
2007-05-18,2.75
2007-05-19,2.761
2007-05-22,2.765
2007-05-23,2.773
2007-05-24,2.782
2007-05-25,2.797
2007-05-26,2.809
2007-05-29,2.816
2007-05-31,2.819
2007-06-01,2.817
2007-06-02,2.811
2007-06-05,2.803
2007-06-06,2.807
2007-06-07,2.813
2007-06-09,2.836
2007-06-12,2.849
2007-06-13,2.851
2007-06-14,2.854
2007-06-15,2.864
2007-06-16,2.875
2007-06-19,2.881
2007-06-20,2.888
2007-06-21,2.896
2007-06-22,2.889
2007-06-23,2.89
2007-06-26,2.886
2007-06-27,2.88
2007-06-28,2.874
2007-06-29,2.878
2007-06-30,2.87
2007-07-03,2.864
2007-07-04,2.858
2007-07-05,2.856
2007-07-06,2.851
2007-07-07,2.85
2007-07-10,2.856
2007-07-11,2.864
2007-07-12,2.873
2007-07-13,2.881
2007-07-14,2.886
2007-07-17,2.882
2007-07-19,2.875
2007-07-20,2.872
2007-07-21,2.869
2007-07-24,2.871
2007-07-25,2.869
2007-07-26,2.863
2007-07-27,2.861
2007-07-28,2.872
2007-07-31,2.879
2007-08-01,2.889
2007-08-02,2.907
2007-08-03,2.925
2007-08-04,2.924
2007-08-07,2.92
2007-08-08,2.905
2007-08-09,2.883
2007-08-10,2.869
2007-08-11,2.85
2007-08-14,2.837
2007-08-15,2.842
2007-08-17,2.856
2007-08-18,2.872
2007-08-21,2.891
2007-08-22,2.896
2007-08-23,2.907
2007-08-24,2.896
2007-08-25,2.892
2007-08-28,2.885
2007-08-30,2.886
2007-08-31,2.893
2007-09-01,2.902
2007-09-04,2.911
2007-09-05,2.921
2007-09-06,2.933
2007-09-07,2.936
2007-09-08,2.95
2007-09-11,2.96
2007-09-12,2.968
2007-09-13,2.974
2007-09-14,2.979
2007-09-15,2.978
2007-09-18,2.982
2007-09-19,2.987
2007-09-20,2.991
2007-09-21,2.996
2007-09-22,2.999
2007-09-25,3.001
2007-09-27,2.994
2007-09-28,2.987
2007-09-29,2.988
2007-10-02,2.99
2007-10-03,2.981
2007-10-04,2.972
2007-10-05,2.966
2007-10-06,2.955
2007-10-09,2.946
2007-10-10,2.943
2007-10-11,2.948
2007-10-12,2.95
2007-10-13,2.968
2007-10-16,2.966
2007-10-17,2.974
2007-10-18,2.986
2007-10-19,3.002
2007-10-20,3.01
2007-10-23,3.02
2007-10-24,3.022
2007-10-25,3.014
2007-10-26,3.009
2007-10-27,3.018
2007-10-30,3.021
2007-10-31,3.035
2007-11-01,3.051
2007-11-03,3.099
2007-11-06,3.135
2007-11-07,3.172
2007-11-08,3.207
2007-11-09,3.225
2007-11-10,3.242
2007-11-13,3.237
2007-11-14,3.226
2007-11-15,3.209
2007-11-16,3.2
2007-11-17,3.197
2007-11-20,3.206
2007-11-21,3.217
2007-11-22,3.245
2007-11-23,3.29
2007-11-24,3.302
2007-11-27,3.311
2007-11-28,3.316
2007-11-29,3.307
2007-11-30,3.29
2007-12-01,3.275
2007-12-04,3.236
2007-12-05,3.153
2007-12-06,3.112
2007-12-07,3.081
2007-12-08,3.045
2007-12-11,3.027
2007-12-12,3.008
2007-12-13,2.991
2007-12-14,2.99
2007-12-15,3.001
2007-12-18,3.023
2007-12-19,3.055
2007-12-20,3.086
2007-12-21,3.099
2007-12-22,3.087
2007-12-28,3.085
2007-12-29,3.089
2008-01-01,3.091
2008-01-04,3.095
2008-01-05,3.1
2008-01-09,3.077
2008-01-10,3.048
2008-01-11,3.037
2008-01-12,3.01
2008-01-15,2.984
2008-01-16,2.974
2008-01-17,2.934
2008-01-18,2.91
2008-01-19,2.905
2008-01-22,2.91
2008-01-23,2.914
2008-01-24,2.923
2008-01-25,2.929
2008-01-29,2.932
2008-01-30,2.945
2008-01-31,2.949
2008-02-01,2.959
2008-02-02,2.961
2008-02-05,2.956
2008-02-06,2.965
2008-02-07,2.952
2008-02-08,2.945
2008-02-09,2.946
2008-02-12,2.967
2008-02-13,3.01
2008-02-14,3.042
2008-02-15,3.103
2008-02-16,3.133
2008-02-19,3.145
2008-02-20,3.147
2008-02-21,3.157
2008-02-22,3.169
2008-02-23,3.177
2008-02-26,3.182
2008-02-27,3.2
2008-02-28,3.197
2008-02-29,3.184
2008-03-01,3.173
2008-03-04,3.166
2008-03-05,3.157
2008-03-06,3.159
2008-03-07,3.186
2008-03-08,3.215
2008-03-11,3.255
2008-03-12,3.283
2008-03-13,3.315
2008-03-14,3.327
2008-03-15,3.34
2008-03-18,3.346
2008-03-19,3.324
2008-03-20,3.306
2008-03-21,3.277
2008-03-22,3.239
2008-03-27,3.188
2008-03-28,3.174
2008-03-29,3.171
2008-04-01,3.184
2008-04-02,3.198
2008-04-03,3.202
2008-04-04,3.198
2008-04-05,3.2
2008-04-08,3.188
2008-04-09,3.193
2008-04-10,3.212
2008-04-11,3.24
2008-04-12,3.262
2008-04-15,3.277
2008-04-16,3.28
2008-04-17,3.288
2008-04-18,3.286
2008-04-19,3.277
2008-04-22,3.28
2008-04-23,3.284
2008-04-24,3.289
2008-04-25,3.294
2008-04-26,3.331
2008-04-29,3.364
2008-04-30,3.391
2008-05-01,3.418
2008-05-06,3.413
2008-05-08,3.415
2008-05-10,3.438
2008-05-13,3.481
2008-05-14,3.515
2008-05-15,3.535
2008-05-16,3.576
2008-05-17,3.598
2008-05-20,3.609
2008-05-21,3.615
2008-05-22,3.594
2008-05-24,3.644
2008-05-27,3.678
2008-05-29,3.691
2008-05-30,3.675
2008-05-31,3.64
2008-06-03,3.602
2008-06-04,3.555
2008-06-05,3.523
2008-06-06,3.503
2008-06-07,3.487
2008-06-10,3.532
2008-06-11,3.582
2008-06-12,3.651
2008-06-13,3.648
2008-06-14,3.651
2008-06-17,3.655
2008-06-18,3.668
2008-06-19,3.655
2008-06-20,3.612
2008-06-21,3.576
2008-06-24,3.568
2008-06-25,3.584
2008-06-26,3.587
2008-06-27,3.571
2008-06-28,3.566
2008-07-01,3.572
2008-07-02,3.59
2008-07-03,3.601
2008-07-04,3.61
2008-07-05,3.642
2008-07-08,3.65
2008-07-09,3.64
2008-07-10,3.584
2008-07-11,3.565
2008-07-12,3.552
2008-07-15,3.598
2008-07-16,3.624
2008-07-17,3.597
2008-07-18,3.57
2008-07-19,3.551
2008-07-22,3.503
2008-07-23,3.463
2008-07-24,3.435
2008-07-25,3.422
2008-07-26,3.399
2008-07-29,3.381
2008-07-30,3.367
2008-07-31,3.354
2008-08-01,3.334
2008-08-02,3.315
2008-08-05,3.289
2008-08-06,3.271
2008-08-07,3.25
2008-08-08,3.225
2008-08-09,3.209
2008-08-12,3.189
2008-08-13,3.178
2008-08-14,3.181
2008-08-15,3.189
2008-08-19,3.194
2008-08-20,3.212
2008-08-21,3.23
2008-08-22,3.239
2008-08-23,3.264
2008-08-26,3.273
2008-08-28,3.294
2008-08-29,3.304
2008-08-30,3.339
2008-09-02,3.334
2008-09-04,3.326
2008-09-05,3.318
2008-09-06,3.31
2008-09-09,3.306
2008-09-10,3.322
2008-09-11,3.311
2008-09-12,3.314
2008-09-13,3.323
2008-09-16,3.318
2008-09-17,3.266
2008-09-18,3.235
2008-09-19,3.197
2008-09-20,3.164
2008-09-23,3.138
2008-09-24,3.142
2008-09-25,3.171
2008-09-26,3.195
2008-09-27,3.205
2008-09-30,3.218
2008-10-01,3.22
2008-10-02,3.222
2008-10-04,3.227
2008-10-07,3.224
2008-10-08,3.211
2008-10-09,3.193
2008-10-10,3.16
2008-10-11,3.118
2008-10-14,3.076
2008-10-15,3.059
2008-10-16,3.039
2008-10-17,3.017
2008-10-18,3.015
2008-10-21,3
2008-10-22,2.98
2008-10-23,3.02
2008-10-24,3.034
2008-10-25,3.099
2008-10-28,3.14
2008-10-29,3.193
2008-10-30,3.194
2008-10-31,3.191
2008-11-01,3.142
2008-11-04,3.109
2008-11-05,3.075
2008-11-06,3.073
2008-11-07,3.052
2008-11-08,3.047
2008-11-13,2.955
2008-11-14,2.967
2008-11-15,2.984
2008-11-18,2.977
2008-11-19,2.92
2008-11-20,2.907
2008-11-21,2.893
2008-11-22,2.88
2008-11-25,2.859
2008-11-26,2.862
2008-11-27,2.841
2008-11-28,2.825
2008-11-29,2.786
2008-12-02,2.777
2008-12-03,2.723
2008-12-04,2.704
2008-12-05,2.683
2008-12-06,2.672
2008-12-09,2.643
2008-12-10,2.613
2008-12-11,2.594
2008-12-12,2.573
2008-12-13,2.555
2008-12-16,2.553
2008-12-17,2.561
2008-12-18,2.56
2008-12-20,2.539
2008-12-23,2.53
2008-12-24,2.506
2008-12-30,2.457
2008-12-31,2.443
2009-01-01,2.46
2009-01-03,2.456
2009-01-06,2.465
2009-01-07,2.511
2009-01-08,2.57
2009-01-09,2.606
2009-01-10,2.632
2009-01-13,2.64
2009-01-14,2.623
2009-01-15,2.612
2009-01-16,2.609
2009-01-17,2.616
2009-01-20,2.63
2009-01-21,2.639
2009-01-22,2.641
2009-01-23,2.648
2009-01-24,2.639
2009-01-27,2.646
2009-01-28,2.707
2009-01-29,2.713
2009-01-30,2.712
2009-01-31,2.718
2009-02-03,2.776
2009-02-04,2.798
2009-02-05,2.831
2009-02-06,2.826
2009-02-07,2.832
2009-02-10,2.842
2009-02-12,2.833
2009-02-13,2.821
2009-02-14,2.811
2009-02-17,2.791
2009-02-18,2.809
2009-02-19,2.812
2009-02-20,2.744
2009-02-21,2.729
2009-02-24,2.721
2009-02-25,2.705
2009-02-26,2.687
2009-02-27,2.646
2009-02-28,2.664
2009-03-03,2.674
2009-03-04,2.683
2009-03-05,2.684
2009-03-06,2.691
2009-03-07,2.673
2009-03-10,2.632
2009-03-11,2.639
2009-03-12,2.652
2009-03-13,2.628
2009-03-14,2.615
2009-03-17,2.605
2009-03-18,2.516
2009-03-19,2.498
2009-03-20,2.511
2009-03-21,2.548
2009-03-24,2.621
2009-03-25,2.704
2009-03-26,2.755
2009-03-27,2.759
2009-03-28,2.764
2009-03-31,2.763
2009-04-01,2.78
2009-04-02,2.758
2009-04-03,2.751
2009-04-04,2.762
2009-04-07,2.746
2009-04-08,2.72
2009-04-09,2.717
2009-04-10,2.722
2009-04-11,2.712
2009-04-16,2.711
2009-04-17,2.702
2009-04-18,2.696
2009-04-21,2.687
2009-04-22,2.682
2009-04-23,2.684
2009-04-24,2.693
2009-04-25,2.685
2009-04-28,2.68
2009-04-29,2.677
2009-04-30,2.675
2009-05-01,2.669
2009-05-05,2.663
2009-05-07,2.659
2009-05-08,2.675
2009-05-09,2.695
2009-05-12,2.722
2009-05-13,2.712
2009-05-14,2.706
2009-05-15,2.708
2009-05-16,2.703
2009-05-19,2.698
2009-05-21,2.686
2009-05-22,2.683
2009-05-23,2.677
2009-05-26,2.672
2009-05-27,2.713
2009-05-28,2.724
2009-05-29,2.73
2009-05-30,2.817
2009-06-02,2.844
2009-06-03,2.813
2009-06-04,2.96
2009-06-05,2.901
2009-06-06,2.922
2009-06-09,2.929
2009-06-10,2.949
2009-06-11,2.996
2009-06-16,2.998
2009-06-17,3.014
2009-06-18,3.028
2009-06-19,3.01
2009-06-20,3.013
2009-06-23,3.03
2009-06-24,2.993
2009-06-25,2.998
2009-06-26,2.959
2009-06-27,2.977
2009-06-30,2.97
2009-07-01,2.962
2009-07-02,2.948
2009-07-03,2.915
2009-07-04,2.892
2009-07-07,2.857
2009-07-08,2.824
2009-07-09,2.792
2009-07-10,2.766
2009-07-11,2.741
2009-07-14,2.721
2009-07-15,2.711
2009-07-16,2.71
2009-07-17,2.743
2009-07-18,2.773
2009-07-21,2.811
2009-07-22,2.832
2009-07-23,2.825
2009-07-24,2.845
2009-07-29,2.839
2009-07-30,2.83
2009-07-31,2.851
2009-08-01,2.854
2009-08-04,2.865
2009-08-05,2.86
2009-08-06,2.889
2009-08-07,2.912
2009-08-08,2.917
2009-08-11,2.914
2009-08-12,2.91
2009-08-13,2.95
2009-08-14,2.927
2009-08-15,2.904
2009-08-18,2.894
2009-08-19,2.89
2009-08-20,2.967
2009-08-21,2.954
2009-08-22,2.943
2009-08-25,2.941
2009-08-26,2.961
2009-08-27,2.938
2009-08-28,2.926
2009-08-29,2.918
2009-09-01,2.942
2009-09-02,2.919
2009-09-03,2.904
2009-09-04,2.894
2009-09-05,2.871
2009-09-08,2.851
2009-09-09,2.864
2009-09-10,2.869
2009-09-11,2.868
2009-09-12,2.879
2009-09-15,2.878
2009-09-16,2.869
2009-09-17,2.863
2009-09-18,2.893
2009-09-19,2.892
2009-09-22,2.877
2009-09-23,2.875
2009-09-24,2.868
2009-09-25,2.852
2009-09-26,2.839
2009-09-29,2.861
2009-09-30,2.854
2009-10-01,2.888
2009-10-02,2.927
2009-10-03,2.924
2009-10-06,2.906
2009-10-07,2.867
2009-10-08,2.864
2009-10-09,2.877
2009-10-10,2.908
2009-10-13,2.939
2009-10-14,2.895
2009-10-16,2.907
2009-10-17,2.902
2009-10-20,2.91
2009-10-21,2.908
2009-10-22,2.932
2009-10-23,2.96
2009-10-24,2.941
2009-10-27,2.929
2009-10-28,2.947
2009-10-29,2.953
2009-10-30,2.996
2009-10-31,2.963
2009-11-03,2.955
2009-11-04,2.961
2009-11-05,2.98
2009-11-06,2.974
2009-11-10,2.938
2009-11-11,2.925
2009-11-13,2.878
2009-11-14,2.862
2009-11-17,2.846
2009-11-18,2.849
2009-11-19,2.877
2009-11-20,2.867
2009-11-21,2.859
2009-11-24,2.865
2009-11-25,2.85
2009-11-26,2.838
2009-11-27,2.831
2009-11-28,2.855
2009-12-01,2.848
2009-12-02,2.87
2009-12-03,2.848
2009-12-04,2.845
2009-12-05,2.843
2009-12-08,2.842
2009-12-09,2.836
2009-12-10,2.8
2009-12-11,2.791
2009-12-12,2.777
2009-12-15,2.768
2009-12-16,2.792
2009-12-17,2.88
2009-12-18,2.871
2009-12-19,2.87
2009-12-22,2.938
2009-12-23,2.921
2009-12-24,2.979
2009-12-28,3.035
2009-12-30,3.07
2009-12-31,3.082
2010-01-01,3.135
2010-01-05,3.167
2010-01-06,3.132
2010-01-07,3.15
2010-01-08,3.148
2010-01-09,3.146
2010-01-12,3.134
2010-01-13,3.127
2010-01-14,3.056
2010-01-15,3.033
2010-01-16,3.009
2010-01-19,2.992
2010-01-20,2.972
2010-01-21,2.968
2010-01-22,3.014
2010-01-23,2.986
2010-01-26,2.973
2010-01-27,2.978
2010-01-28,2.981
2010-01-29,2.968
2010-01-30,2.966
2010-02-02,2.964
2010-02-03,2.982
2010-02-04,3
2010-02-05,2.988
2010-02-06,2.987
2010-02-09,2.983
2010-02-10,2.981
2010-02-11,2.976
2010-02-12,3.013
2010-02-13,3.017
2010-02-16,3.013
2010-02-17,3.069
2010-02-18,3.056
2010-02-19,3.103
2010-02-20,3.131
2010-02-23,3.148
2010-02-24,3.134
2010-02-25,3.15
2010-02-26,3.132
2010-02-27,3.126
2010-03-02,3.124
2010-03-03,3.139
2010-03-04,3.137
2010-03-05,3.128
2010-03-06,3.127
2010-03-09,3.124
2010-03-10,3.119
2010-03-11,3.177
2010-03-12,3.175
2010-03-13,3.169
2010-03-16,3.159
2010-03-17,3.134
2010-03-19,3.14
2010-03-20,3.138
2010-03-23,3.147
2010-03-24,3.158
2010-03-25,3.162
2010-03-26,3.173
2010-03-27,3.171
2010-03-30,3.206
2010-03-31,3.214
2010-04-01,3.231
2010-04-02,3.254
2010-04-07,3.289
2010-04-08,3.315
2010-04-09,3.284
2010-04-10,3.287
2010-04-13,3.278
2010-04-14,3.265
2010-04-15,3.276
2010-04-16,3.282
2010-04-17,3.276
2010-04-20,3.272
2010-04-21,3.28
2010-04-22,3.283
2010-04-23,3.287
2010-04-24,3.343
2010-04-27,3.363
2010-04-28,3.38
2010-04-29,3.418
2010-04-30,3.436
2010-05-01,3.423
2010-05-05,3.439
2010-05-06,3.474
2010-05-07,3.482
2010-05-08,3.48
2010-05-11,3.424
2010-05-12,3.421
2010-05-13,3.427
2010-05-14,3.409
2010-05-15,3.421
2010-05-18,3.412
2010-05-19,3.389
2010-05-20,3.404
2010-05-21,3.306
2010-05-22,3.345
2010-05-25,3.317
2010-05-26,3.321
2010-05-27,3.325
2010-05-28,3.32
2010-05-29,3.318
2010-06-02,3.366
2010-06-03,3.372
2010-06-08,3.399
2010-06-09,3.413
2010-06-10,3.438
2010-06-11,3.451
2010-06-12,3.44
2010-06-15,3.434
2010-06-16,3.431
2010-06-17,3.423
2010-06-18,3.439
2010-06-19,3.45
2010-06-22,3.449
2010-06-23,3.452
2010-06-24,3.448
2010-06-25,3.435
2010-06-26,3.454
2010-06-29,3.429
2010-06-30,3.433
2010-07-01,3.419
2010-07-02,3.398
2010-07-03,3.383
2010-07-06,3.341
2010-07-07,3.297
2010-07-08,3.309
